category,categoryDisplay,id,name,status
yeast,Yeast,1710,Red Star Cotes De Blancs,
yeast,Yeast,1711,Red Star Dry Pasteur Champagne Yeast,
yeast,Yeast,1712,Red Star Premier Cuvee,
yeast,Yeast,1713,Ringwood Ale,
yeast,Yeast,1714,Roeselare Belgian Blend,
yeast,Yeast,1715,Rogue Pacman Ale Yeast,
yeast,Yeast,1716,SafAle American Ale,
yeast,Yeast,1717,SafAle English Ale,
yeast,Yeast,1718,SafAle German Ale,
yeast,Yeast,1719,Safale K-97,
yeast,Yeast,1720,Safale S-04 Dry Yeast,
yeast,Yeast,1721,Safale US-05 Dry Yeast,
yeast,Yeast,1722,SafBrew Ale,
yeast,Yeast,1723,Safbrew S-33 Dry Yeast,
yeast,Yeast,1724,SafBrew Specialty Ale,
yeast,Yeast,1725,Safbrew T-58 Dry Yeast,
yeast,Yeast,1726,Safbrew WB-06 Dry Yeast,
yeast,Yeast,1727,Saflager 189,
yeast,Yeast,1728,Saflager 34/70 (Weihenstephan),
yeast,Yeast,1729,SafLager German Lager,
yeast,Yeast,1730,Saflager S-23 Dry Yeast,
yeast,Yeast,1731,Saflager w 34/70,
yeast,Yeast,1732,SafLager Weinhenstephan Lager,
yeast,Yeast,1733,SafLager West European Lager,
yeast,Yeast,1734,Saison,
yeast,Yeast,1735,San Francisco Lager,
yeast,Yeast,1736,Scottish Ale,
yeast,Yeast,1737,Scottish Ale Yeast Cake,
yeast,Yeast,1738,Scottish Bitter,
yeast,Yeast,1739,Southern German Lager,
yeast,Yeast,1740,Southwold Ale,
yeast,Yeast,1741,Special Ale,
yeast,Yeast,1742,Spontaneous/wild,
yeast,Yeast,1743,Staro Prague Lager,
yeast,Yeast,1744,Steinberg-Geisenheim Wine,
yeast,Yeast,1745,Super High Gravity Ale,
yeast,Yeast,1746,Sweet Mead/Wine,
yeast,Yeast,1747,Thames Valley Ale,
yeast,Yeast,1748,Thames Valley Ale Yeast II,
yeast,Yeast,1749,Trappist Ale,
yeast,Yeast,1750,Trappist High Gravity,
yeast,Yeast,1751,Vintner's Harvest SN9,
yeast,Yeast,1752,Weihenstephan Weizen,
yeast,Yeast,1753,West Yorkshire Ale,
yeast,Yeast,1754,Whitbread Ale,
yeast,Yeast,1755,Whitbread Ale Dry Yeast,
yeast,Yeast,1756,White Labs Abbey Ale (WLP530),
yeast,Yeast,1757,White Labs Abbey IV Ale (WLP540),
yeast,Yeast,1758,White Labs American Ale Blend (WLP060),
yeast,Yeast,1759,White Labs American Farmhouse Blend (WLP670),
yeast,Yeast,1760,White Labs American Hefeweizen Ale (WLP320),
yeast,Yeast,1761,White Labs American Lager (WLP840),
yeast,Yeast,1762,White Labs Antwerp Ale (WLP515),
yeast,Yeast,1763,White Labs Australian Ale (WLP009),
yeast,Yeast,1764,White Labs Bavarian Weizen (WLP351),
yeast,Yeast,1765,White Labs Bedford British (WLP006),
yeast,Yeast,1766,White Labs Belgian Ale (WLP550),
yeast,Yeast,1767,White Labs Belgian Bastogne Ale (WLP510),
yeast,Yeast,1768,White Labs Belgian Golden Ale (WLP570),
yeast,Yeast,1769,White Labs Belgian Saison I (WLP565),
yeast,Yeast,1770,White Labs Belgian Saison II (WLP566),
yeast,Yeast,1771,White Labs Belgian Sour Mix 1 (WLP655),
yeast,Yeast,1772,White Labs Belgian Strong Ale Yeast (WLP545),
yeast,Yeast,1773,White Labs Belgian Style Ale Blend (WLP575),
yeast,Yeast,1774,White Labs Belgian Style Saison Ale Blend (WLP568),
yeast,Yeast,1775,White Labs Belgian Wit Ale (WLP400),
yeast,Yeast,1776,White Labs Belgian Wit II Ale (WLP410),
yeast,Yeast,1777,White Labs Berliner Weisse Blend (WLP630),
yeast,Yeast,1778,White Labs Brettanomyces lambicus (WLP 653),
yeast,Yeast,1779,White Labs British Ale (WLP005),
yeast,Yeast,1780,White Labs Burton Ale (WLP023),
yeast,Yeast,1781,White Labs California Ale (WLP001),
yeast,Yeast,1782,White Labs California Ale V (WLP051),
yeast,Yeast,1783,White Labs Champagne Yeast (WLP715),
yeast,Yeast,1784,White Labs Cream Ale Blend (WLP080),
yeast,Yeast,1785,White Labs Cry Havoc - as Ale (WLP862),
yeast,Yeast,1786,White Labs Cry Havoc - as Lager (WLP862),
yeast,Yeast,1787,White Labs Czech Budejovice Lager (WLP802),
yeast,Yeast,1788,White Labs Dry English Ale (WLP007),
yeast,Yeast,1789,White Labs Dusseldorf Alt (WLP036),
yeast,Yeast,1790,White Labs East Coast Ale (WLP008),
yeast,Yeast,1791,White Labs Edinburgh Scottish Ale (WLP028),
yeast,Yeast,1792,White Labs English Ale (WLP002),
yeast,Yeast,1793,White Labs English Ale Blend (WLP085),
yeast,Yeast,1794,White Labs Essex Ale (WLP022),
yeast,Yeast,1795,White Labs European Ale (WLP011),
yeast,Yeast,1796,White Labs French Ale (WLP072),
yeast,Yeast,1797,White Labs German Ale (WLP003),
yeast,Yeast,1798,White Labs German Ale / Kolsh (WLP029),
yeast,Yeast,1799,White Labs German Bock Lager (WLP833),
yeast,Yeast,1800,White Labs German Lager (WLP830),
yeast,Yeast,1801,White Labs Hefeweizen Ale (WLP300),
yeast,Yeast,1802,White Labs Hefeweizen IV Ale (WLP380),
yeast,Yeast,1803,White Labs Irish Ale (WLP004),
yeast,Yeast,1804,White Labs London Ale (WLP013),
yeast,Yeast,1805,White Labs Mexican Lager (WLP940),
yeast,Yeast,1806,White Labs Nottingham Ale (WLP039),
yeast,Yeast,1807,White Labs Oktoberfest / Marzen Lager (WLP820),
yeast,Yeast,1808,White Labs Old Bavarian Lager Yeast (wlp920),
yeast,Yeast,1809,White Labs Pacific Ale (WLP041),
yeast,Yeast,1810,White Labs Pilsner Lager (WLP800),
yeast,Yeast,1811,White Labs San Diego Super Yeast,
yeast,Yeast,1812,White Labs San Francisco Lager (WLP810),
yeast,Yeast,1813,White Labs South German Lager (WLP838),
yeast,Yeast,1814,White Labs Super High Gravity Ale (WLP099),
yeast,Yeast,1815,White Labs Sweet Mead/Wine Yeast (WLP720),
yeast,Yeast,1816,White Labs Trappist Ale (WLP500),
yeast,Yeast,1817,White Labs Yorkshire Square Ale (WLP037),
yeast,Yeast,1818,White Labs Zurich Lager (WLP885),
yeast,Yeast,1819,White LabsBrettanomyces bruxellensis (WLP 650),
yeast,Yeast,1820,Windsor Ale Dry Yeast,
yeast,Yeast,1821,Windsor Yeast,
yeast,Yeast,1822,WLP645 Brettanomyces claussenii,
yeast,Yeast,1823,Wyeast - Pac Man (1764),
yeast,Yeast,1824,Wyeast - Pasteur Champagne (4021),
yeast,Yeast,1825,Wyeast 1737 (Flying Dog Ale Yeast),
yeast,Yeast,1826,Wyeast 1882 Thames Valley II,
yeast,Yeast,1827,Wyeast 2252-PC Rasenmaher Lager Yeast,
yeast,Yeast,1828,Wyeast 3725 Bier De Garde Private Collection,
yeast,Yeast,1829,Wyeast 3725-PC Bier de Garde Yeast,
yeast,Yeast,1830,Wyeast 3789-PC Trappist Blend,
yeast,Yeast,1831,Wyeast 3864 Canadian/Belgian,
yeast,Yeast,1832,Wyeast 4242 Chablis,
yeast,Yeast,1833,Wyeast 4347 Eau de Vie,
yeast,Yeast,1834,Wyeast Ale Blend,
yeast,Yeast,1835,Wyeast American Ale (1056),
yeast,Yeast,1836,Wyeast American Ale II (1272),
yeast,Yeast,1837,Wyeast American Lager (2035),
yeast,Yeast,1838,Wyeast American Wheat (1010),
yeast,Yeast,1839,Wyeast Bavarian Lager (2206),
yeast,Yeast,1840,Wyeast Bavarian Wheat (3056),
yeast,Yeast,1841,Wyeast Bavarian Wheat (3638),
yeast,Yeast,1842,Wyeast Belgian Abby Ale (1214),
yeast,Yeast,1843,Wyeast Belgian Abby Ale II (1762),
yeast,Yeast,1844,Wyeast Belgian Ale (1214),
yeast,Yeast,1845,Wyeast Belgian Ardennes (3522),
yeast,Yeast,1846,Wyeast Belgian Lambic Blend (3278),
yeast,Yeast,1847,Wyeast Belgian Saison (3724),
yeast,Yeast,1848,Wyeast Belgian Strong Ale (1388),
yeast,Yeast,1849,Wyeast Belgian Wheat (3942),
yeast,Yeast,1850,Wyeast Belgian Witbier (3944),
yeast,Yeast,1851,Wyeast Berliner Weisse Blend (3191),
yeast,Yeast,1852,Wyeast Bohemian Lager (2124),
yeast,Yeast,1853,Wyeast Bordeaux (4267),
yeast,Yeast,1854,Wyeast Brettanomyces bruxellensis (5112),
yeast,Yeast,1855,Wyeast Brettanomyces claussenii,
yeast,Yeast,1856,Wyeast Brettanomyces lambicus (5526),
yeast,Yeast,1857,Wyeast British Ale (1098),
yeast,Yeast,1858,Wyeast British Ale II (1335),
yeast,Yeast,1859,Wyeast British Cask Ale (1026),
yeast,Yeast,1860,Wyeast British Whitbread (1099),
yeast,Yeast,1861,Wyeast Budvar Lager (2000),
yeast,Yeast,1862,Wyeast California Lager (2112),
yeast,Yeast,1863,Wyeast Cider (4766),
yeast,Yeast,1864,Wyeast Czech Pils (2278),
yeast,Yeast,1865,Wyeast Danish Lager (2042),
yeast,Yeast,1866,Wyeast Dennys Favorite 50,
yeast,Yeast,1867,Wyeast Dennys Favorite 50 (1450),
yeast,Yeast,1868,Wyeast European Ale (1338),
yeast,Yeast,1869,Wyeast Farmhouse 3726,
yeast,Yeast,1870,Wyeast Flanders Golden Ale (3739-PC),
yeast,Yeast,1871,Wyeast Forbidden Fruit (3463),
yeast,Yeast,1872,Wyeast French Saison (3711),
yeast,Yeast,1873,Wyeast German Ale (1007),
yeast,Yeast,1874,Wyeast German Wheat (3333),
yeast,Yeast,1875,Wyeast GF American Ale II (1272),
yeast,Yeast,1876,Wyeast GF Bavarian Lager (2206),
yeast,Yeast,1877,Wyeast Greenbelt,
yeast,Yeast,1878,Wyeast Headwaters Ale (1000),
yeast,Yeast,1879,Wyeast Hella Bock (2487),
yeast,Yeast,1880,Wyeast Imperial Blend (9093),
yeast,Yeast,1881,Wyeast Irish Ale (1084),
yeast,Yeast,1882,Wyeast Kolsch (2565),
yeast,Yeast,1883,Wyeast Kolsch II,
yeast,Yeast,1884,Wyeast Kolsch II (2575),
yeast,Yeast,1885,Wyeast Lactobacills (5335),
yeast,Yeast,1886,Wyeast Lactobacillus (5335),
yeast,Yeast,1887,Wyeast Lactobacillus delbruckii (4335),
yeast,Yeast,1888,Wyeast Lager Blend,
yeast,Yeast,1889,Wyeast Leuven Pale Ale (3538),
yeast,Yeast,1890,Wyeast London Ale (1028),
yeast,Yeast,1891,Wyeast London Ale III (1318),
yeast,Yeast,1892,Wyeast London ESB Ale (1968),
yeast,Yeast,1893,Wyeast Munich Lager (2308),
yeast,Yeast,1894,Wyeast NB NeoBritannia,
yeast,Yeast,1895,Wyeast Northwest Ale (1332),
yeast,Yeast,1896,Wyeast Octoberfest Lager Blend (2633),
yeast,Yeast,1897,Wyeast Old Ale Blend (9097),
yeast,Yeast,1898,Wyeast PacMan,
yeast,Yeast,1899,Wyeast Pediococcus 5733,
yeast,Yeast,1900,Wyeast Pilsen Lager (2007),
yeast,Yeast,1901,Wyeast Ringwood Ale (1187),
yeast,Yeast,1902,Wyeast Roselare Blend (3763),
yeast,Yeast,1903,Wyeast Rudesheimer (4783),
yeast,Yeast,1904,Wyeast Sake (4134),
yeast,Yeast,1905,Wyeast Scottish Ale (1728),
yeast,Yeast,1906,Wyeast Thames Valley Ale (1275),
yeast,Yeast,1907,Wyeast Trappist High Gravity (3787),
yeast,Yeast,1908,Wyeast Urquell Lager (2001),
yeast,Yeast,1909,Wyeast Weihenstephan Weizen (3068),
yeast,Yeast,1910,Wyeast West Yorkshire (seasonal) (1469),
yeast,Yeast,1911,Wyeast Whitbread Ale (1099),
yeast,Yeast,1912,Wyeast-Rogue Pacman (1764),
yeast,Yeast,1913,Zurich Lager,
yeast,Yeast,1914,Zymoferm Z039 Belgische Klosterbiere u. Ales,
yeast,Yeast,1915,Zymoferm Z041 Weissbier III Typ Bestfrau,
malt,"Malts, Grains & Fermentables",1916,Caramel/Crystal Malt - Organic,
malt,"Malts, Grains & Fermentables",1917,Wheat Malt - Organic,
hop,Hops,1918,Hallertauer Herkules,
misc,Miscellaneous,1919,Carob,
malt,"Malts, Grains & Fermentables",1920,Maris Otter,
malt,"Malts, Grains & Fermentables",1922,Two-Row Pale Malt,
malt,"Malts, Grains & Fermentables",1924,CaraMunich,
malt,"Malts, Grains & Fermentables",1925,Beechwood Smoked,
misc,Miscellaneous,1927,Pear Juice,
malt,"Malts, Grains & Fermentables",1928,Pilsner Malt - Organic,
malt,"Malts, Grains & Fermentables",1930,Barley - Roasted/De-husked,
malt,"Malts, Grains & Fermentables",1931,Pale Malt - Halcyon,
hop,Hops,1933,Styrian Bobeks,
malt,"Malts, Grains & Fermentables",1934,Caramel/Crystal Malt 85L,
malt,"Malts, Grains & Fermentables",1935,Rauchmalz,
malt,"Malts, Grains & Fermentables",1936,Midnight Wheat,
malt,"Malts, Grains & Fermentables",1938,Metcalfe,
yeast,Yeast,1940,Samuel Adams lager yeast,
misc,Miscellaneous,1941,Orange Peel,
hop,Hops,1942,CTZ,
malt,"Malts, Grains & Fermentables",1943,Oats - Toasted,
malt,"Malts, Grains & Fermentables",1944,Kiln Amber,
malt,"Malts, Grains & Fermentables",1945,Hugh Baird Pale Ale Malt,
hop,Hops,1946,Alchemy,
malt,"Malts, Grains & Fermentables",1947,Barley - Malted,
hop,Hops,1948,Zythos,
malt,"Malts, Grains & Fermentables",1949,Malto Franco-Belge Pils Malt,
malt,"Malts, Grains & Fermentables",1950,Two-Row Barley Malt,
misc,Miscellaneous,1951,Black Walnuts,
misc,Miscellaneous,1952,Pecans,
misc,Miscellaneous,1953,Chocolate,
misc,Miscellaneous,1954,Citrus Peel,
malt,"Malts, Grains & Fermentables",1955,Black Patent,
malt,"Malts, Grains & Fermentables",1956,Canada 2-Row Silo,
hop,Hops,1957,Aramis,
malt,"Malts, Grains & Fermentables",1958,Asheburne Mild Malt,
malt,"Malts, Grains & Fermentables",1959,Carolina Rye Malt,
hop,Hops,1960,Athanum,
malt,"Malts, Grains & Fermentables",1961,Caramel/Crystal Malt 300L,
misc,Miscellaneous,1962,Candi Syrup - Dark,
malt,"Malts, Grains & Fermentables",1963,Sugar - Dark,
misc,Miscellaneous,1964,Sugar - Dark,
misc,Miscellaneous,1965,Chocolate - Flavoring (Natural),
malt,"Malts, Grains & Fermentables",1966,Crisp 77,
hop,Hops,1967,Yakima Willamette,
misc,Miscellaneous,1968,Peanut Butter,
misc,Miscellaneous,1969,Peanuts - Boiled,
hop,Hops,1970,Cobb,
misc,Miscellaneous,1971,Blackberry Juice,
hop,Hops,1972,Mosaic,
malt,"Malts, Grains & Fermentables",1973,Blue Corn,
malt,"Malts, Grains & Fermentables",1974,Blue Agave Nectar,
malt,"Malts, Grains & Fermentables",1975,Chit Malt,
hop,Hops,1976,#06300,
malt,"Malts, Grains & Fermentables",1977,Malted Rye,
malt,"Malts, Grains & Fermentables",1978,Rahr Special Pale,
malt,"Malts, Grains & Fermentables",1979,Wyermann Vienna,
misc,Miscellaneous,1980,Curacao,
hop,Hops,1981,Meridian,
malt,"Malts, Grains & Fermentables",1982,Crisp 120,
malt,"Malts, Grains & Fermentables",1983,Cara Malt,
malt,"Malts, Grains & Fermentables",1984,Lager Malt,
malt,"Malts, Grains & Fermentables",1985,Roast Malt,
malt,"Malts, Grains & Fermentables",1986,Gladfield Pale,
malt,"Malts, Grains & Fermentables",1987,Bamberg Smoked Malt,
malt,"Malts, Grains & Fermentables",1988,Carafa Special,
